2015-07-25 17:47:15.483681: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:19.179892: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:22.884104: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:26.590316: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:30.310529: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:34.021741: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:37.732953: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:41.420164: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:45.131377: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:48.840589: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:52.531800: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:47:56.239012: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:47:59.940224: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:03.650436: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:07.350647: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:14.639064: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:18.349276: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:22.048488: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:25.765701: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:29.452912: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:33.184125: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:36.877336: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:40.597549: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:44.288760: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:47.989972: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:51.696184: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:48:55.391395: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:48:59.100607: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:02.805819: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:06.496030: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:10.207243: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:13.922455: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:17.617666: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:21.385882: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:25.130096: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:29.518347: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:33.217559: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:36.928771: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:40.637983: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:44.335195: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:48.728446: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:52.430658: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:49:56.146870: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:49:59.846082: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:03.549294: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:07.256506: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:10.955717: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:14.686931: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:18.376142: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:22.089354: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:25.793566: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:29.473776: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:33.207990: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:36.903201: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:40.610413: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:44.294624: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:48.013837: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:51.722049: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:50:55.412260: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:50:59.135473: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:02.843685: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:06.531896: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:10.234108: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:13.956321: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:17.654532: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:21.373745: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:25.114959: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:28.810170: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:32.512382: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:36.225594: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:39.922806: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:43.622017: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:47.324229: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:51.014440: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:51:54.741653: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:51:58.445865: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:02.140077: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:05.843288: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:09.539500: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:13.253712: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:16.951924: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:20.671136: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:24.361348: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:28.079560: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:31.771771: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:35.530986: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:39.220197: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:42.929410: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:46.631621: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:50.336833: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:52:54.041045: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:52:57.751257: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:53:01.444469: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:53:05.147680: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:53:08.850892: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:54:08.496304: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:54:12.187515: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:54:15.942730: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:54:19.666943: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:54:51.579768: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:54:55.285980: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:54:58.987192: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:02.699404: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:07.214662: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:10.944876: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:14.662088: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:18.390301: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:22.083513: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:25.786725: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:29.482936: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:33.195148: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:36.896360: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:55:40.753581: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:55:44.443792: updated weight of base 1, zone 1 to 1.29
2015-07-25 17:55:48.155004: updated weight of base 1, zone 2 to 0.46
2015-07-25 17:55:51.895218: updated weight of base 1, zone 1 to 1.29
2015-07-25 17:55:55.588429: updated weight of base 1, zone 2 to 0.47
2015-07-25 17:55:59.317642: updated weight of base 1, zone 1 to 1.29
2015-07-25 17:56:03.023854: updated weight of base 1, zone 2 to 0.47
2015-07-25 17:56:05.298984: weight for base 1, zone 2 requested
2015-07-25 17:56:06.725066: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:06.753068: weight for base 1, zone 1 requested
2015-07-25 17:56:10.423278: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:11.669349: weight for base 1, zone 2 requested
2015-07-25 17:56:14.157491: updated weight of base 1, zone 1 to 1.29
2015-07-25 17:56:14.771526: weight for base 1, zone 1 requested
2015-07-25 17:56:16.383618: weight for base 1, zone 2 requested
2015-07-25 17:56:17.905706: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:21.613918: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:25.305129: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:29.013341: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:32.713552: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:36.422765: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:40.119976: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:43.824188: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:47.534400: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:51.238612: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:56:54.955825: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:56:58.664037: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:02.379249: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:06.071460: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:09.770672: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:13.494885: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:17.181096: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:20.901309: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:24.614521: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:28.326733: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:32.038946: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:35.749158: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:39.426368: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:43.143581: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:46.857793: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:50.601007: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:57:54.313220: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:57:58.022432: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:58:01.724644: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:58:05.420855: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:58:09.124067: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:58:12.829279: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:58:16.547491: updated weight of base 1, zone 2 to 0.00
2015-07-25 17:58:20.250703: updated weight of base 1, zone 1 to 0.00
2015-07-25 17:58:23.948915: updated weight of base 1, zone 2 to 0.00
2015-07-25 20:34:25.842384: zones for base 1 requested
2015-07-25 20:34:34.782896: zones for base 1 requested
2015-07-25 20:35:05.316642: zones for base 1 requested
2015-07-25 20:35:46.151978: intial weight for base 1, zone 4 requested
2015-07-25 20:35:56.976597: intial weight for base 1, zone 3 requested
2015-07-25 20:37:02.950371: updated weight of base 1, zone 3 to 10
2015-07-25 20:37:06.559577: intial weight for base 1, zone 3 requested
2015-07-25 20:37:09.672755: intial weight for base 1, zone 3 requested
2015-07-25 20:37:29.676899: zones for base 1 requested
2015-07-25 20:38:13.360398: updated weight of base 1, zone 3 to 40
2015-07-25 20:38:19.697760: zones for base 1 requested
2015-07-25 20:38:34.211590: intial weight for base 1, zone 3 requested
2015-07-25 20:39:17.027039: updated weight of base 1, zone 3 to 40
2015-07-25 20:39:22.677362: intial weight for base 1, zone 3 requested
2015-07-25 20:39:48.134819: intial weight for base 1, zone 3 requested
2015-07-25 20:46:29.469774: updated description of base 1, zone 1 to Sugar
2015-07-25 20:46:34.505062: updated description of base 1, zone 1 to Sugar
2015-07-25 20:46:46.971775: zones for base 1 requested
2015-07-25 20:47:22.300795: updated description of base 1, zone 1 to SSDD
2015-07-25 20:47:25.643987: zones for base 1 requested
2015-07-25 20:53:47.717840: zones for base 1 requested
2015-07-25 20:54:46.761217: zones for base 1 requested
2015-07-25 20:58:06.429637: zones for base 1 requested
2015-07-25 20:58:46.049904: zones for base 1 requested
2015-07-25 20:59:12.810434: zones for base 1 requested
2015-07-25 20:59:29.570393: zones for base 1 requested
2015-07-25 20:59:56.454931: zones for base 1 requested
2015-07-25 21:00:39.387386: updated description of base 1, zone 1 to SSDD
2015-07-25 21:00:42.043538: updated description of base 1, zone 1 to SSDDefe
2015-07-25 21:01:00.369586: zones for base 1 requested
2015-07-25 21:01:08.246037: zones for base 1 requested
2015-07-25 21:01:25.512024: zones for base 1 requested
2015-07-25 21:03:03.556632: zones for base 1 requested
2015-07-25 21:06:24.532127: zones for base 1 requested
2015-07-25 21:07:15.166023: zones for base 1 requested
2015-07-25 21:07:23.653509: updated description of base 1, zone 1 to Test
2015-07-25 21:07:26.005643: zones for base 1 requested
2015-07-25 21:08:07.875038: updated description of base 1, zone 2 to Zone2
2015-07-25 21:08:11.178227: zones for base 1 requested
2015-07-25 21:09:13.710804: zones for base 1 requested
2015-07-25 21:09:33.385929: updated description of base 1, zone 2 to Test2
2015-07-25 21:10:29.678149: zones for base 1 requested
2015-07-25 21:10:44.853017: updated description of base 1, zone 2 to Test3
2015-07-25 21:10:44.963023: updated weight of base 1, zone 2 to 20
2015-07-25 21:10:47.530170: zones for base 1 requested
2015-07-25 21:11:09.460424: updated description of base 1, zone 1 to Zone1
2015-07-25 21:11:09.543429: updated weight of base 1, zone 1 to 100
2015-07-25 21:11:12.838617: zones for base 1 requested
2015-07-25 21:11:26.779415: updated weight of base 1, zone 2 to 200
2015-07-25 21:11:29.969597: zones for base 1 requested
2015-07-25 21:11:51.179810: updated description of base 1, zone 2 to Zone2
2015-07-25 21:11:51.249814: updated weight of base 1, zone 2 to 200
2015-07-25 21:11:57.821190: zones for base 1 requested
2015-07-25 21:13:00.392769: updated description of base 1, zone 3 to Zone3
2015-07-25 21:13:00.509776: updated weight of base 1, zone 3 to 1000
2015-07-25 21:13:02.155870: zones for base 1 requested
2015-07-25 21:18:18.867985: zones for base 1 requested
2015-07-25 21:23:08.387544: zones for base 1 requested
2015-07-25 21:23:44.290598: updated weight of base 1, zone 4 to 65
2015-07-25 21:23:53.927149: zones for base 1 requested
2015-07-25 21:24:07.961952: updated description of base 1, zone 4 to Rjdj
2015-07-25 21:24:08.018955: updated weight of base 1, zone 4 to 65
2015-07-25 21:24:09.978067: zones for base 1 requested
2015-07-25 21:24:29.152164: updated description of base 1, zone 4 to Test
2015-07-25 21:24:31.800315: zones for base 1 requested
2015-07-25 21:24:39.512757: zones for base 1 requested
2015-07-25 21:24:41.589875: zones for base 1 requested
2015-07-25 21:25:07.105335: updated description of base 1, zone 4 to Test80
2015-07-25 21:25:07.242343: updated weight of base 1, zone 4 to 80
2015-07-25 21:25:19.283031: zones for base 1 requested
2015-07-25 21:27:37.558940: zones for base 1 requested
2015-07-25 21:27:51.940763: updated description of base 1, zone 4 to Zone4
2015-07-25 21:27:52.152775: updated weight of base 1, zone 4 to 5000
2015-07-25 21:27:55.512967: zones for base 1 requested
2015-07-25 21:33:07.357804: zones for base 1 requested
2015-07-25 21:33:13.693166: updated description of base 1, zone 4 to Zone4
2015-07-25 21:33:16.875348: zones for base 1 requested
2015-07-25 21:33:26.202882: updated description of base 1, zone 4 to Zone4
2015-07-25 21:33:26.281886: updated weight of base 1, zone 4 to 550
2015-07-25 21:33:28.545015: zones for base 1 requested
2015-07-25 21:33:36.670480: updated description of base 1, zone 4 to ZoneTest
2015-07-25 21:33:36.719483: updated weight of base 1, zone 4 to 550
2015-07-25 21:33:39.298631: zones for base 1 requested
2015-07-25 21:33:52.262372: zones for base 1 requested
2015-07-25 21:33:55.033531: zones for base 1 requested
2015-07-25 21:34:14.095621: zones for base 1 requested
2015-07-25 21:34:21.139024: zones for base 1 requested
2015-07-25 21:35:16.451187: zones for base 1 requested
2015-07-25 21:35:20.121397: zones for base 1 requested
2015-07-25 21:35:52.651258: zones for base 1 requested
2015-07-25 21:40:42.941862: zones for base 1 requested
2015-07-25 21:41:26.079329: zones for base 1 requested
2015-07-25 21:41:52.157820: updated description of base 1, zone 3 to Zone
2015-07-25 21:41:52.244825: updated weight of base 1, zone 3 to 1000
2015-07-25 21:41:54.318944: zones for base 1 requested
2015-07-25 21:42:02.787428: updated description of base 1, zone 3 to Zone
2015-07-25 21:42:02.830431: updated weight of base 1, zone 3 to 000
2015-07-25 21:42:04.673536: zones for base 1 requested
2015-07-25 21:42:19.018357: updated description of base 1, zone 3 to Zoneujshsjs
2015-07-25 21:42:19.073360: updated weight of base 1, zone 3 to 500
2015-07-25 21:42:21.376492: zones for base 1 requested
2015-07-25 22:20:30.101399: updated weight of base 1, zone 3 to 40
2015-07-25 22:20:31.622486: updated weight of base 1, zone 3 to 40
2015-07-25 22:20:38.557883: intial weight for base 1, zone 3 requested
2015-07-25 22:31:49.709271: Attempting server start
2015-07-25 22:31:49.777275: Server started
2015-07-25 22:32:28.145469: Attempting server start
2015-07-25 22:32:28.197472: Server started
2015-07-25 22:32:29.585551: base list requested
2015-07-25 22:44:47.363750: zones for base 1 requested
2015-07-25 22:45:10.774089: zones for base 1 requested
2015-07-25 22:46:06.281264: zones for base 1 requested
2015-07-25 22:46:17.861926: zones for base 1 requested
2015-07-25 22:46:21.653143: zones for base 1 requested
2015-07-25 22:53:09.095447: weight for base 1, zone 2 requested
2015-07-25 22:57:23.247984: zones for base 1 requested
2015-07-25 22:57:32.478512: zones for base 1 requested
2015-07-26 12:13:57.319486: Attempting server start
2015-07-26 12:13:57.370489: Server started
2015-07-26 12:22:51.014012: Attempting server start
2015-07-26 12:22:51.025012: Server started
2015-07-26 12:31:51.706140: Attempting server start
2015-07-26 12:31:51.725142: Server started
2015-07-26 12:41:29.517189: Attempting server start
2015-07-26 12:41:29.570192: Server started
2015-07-26 12:41:44.857067: base list requested
2015-07-26 12:43:08.354843: zones for base 1 requested
2015-07-26 12:43:12.723092: zones for base 1 requested
2015-07-26 12:43:27.413933: updated description of base 1, zone 4 to ZoneTest1
2015-07-26 12:43:27.467936: updated weight of base 1, zone 4 to 550
2015-07-26 12:43:30.953135: zones for base 1 requested
2015-07-26 12:59:38.276463: zones for base 1 requested
2015-07-26 12:59:39.286521: zones for base 1 requested
2015-07-26 12:59:52.460274: zones for base 1 requested
2015-07-26 13:00:48.347471: zones for base 1 requested
2015-07-26 13:01:11.037768: zones for base 1 requested
2015-07-26 13:13:30.637071: zones for base 1 requested
2015-07-26 13:13:32.056152: zones for base 1 requested
2015-07-26 13:24:19.053158: zones for base 1 requested
2015-07-26 13:24:20.159222: zones for base 1 requested
2015-07-26 13:24:30.618820: zones for base 1 requested
2015-07-26 13:24:32.016900: zones for base 1 requested
2015-07-26 13:24:32.688938: zones for base 1 requested
2015-07-26 13:27:07.457791: zones for base 1 requested
2015-07-26 13:27:09.214891: zones for base 1 requested
2015-07-26 13:27:57.571657: zones for base 1 requested
2015-07-26 13:28:39.284043: zones for base 1 requested
2015-07-26 13:28:41.211153: zones for base 1 requested
2015-07-26 13:29:57.438513: zones for base 1 requested
2015-07-26 13:29:58.482573: zones for base 1 requested
2015-07-26 13:30:19.540777: zones for base 1 requested
2015-07-26 13:30:21.007861: zones for base 1 requested
2015-07-26 13:30:52.988690: zones for base 1 requested
2015-07-26 13:30:54.858797: zones for base 1 requested
2015-07-26 13:31:00.297108: zones for base 1 requested
2015-07-26 13:31:01.076153: zones for base 1 requested
2015-07-26 13:31:01.704189: zones for base 1 requested
2015-07-26 13:31:02.212218: zones for base 1 requested
2015-07-26 13:31:02.727247: zones for base 1 requested
2015-07-26 13:31:03.155272: zones for base 1 requested
2015-07-26 13:31:06.341454: zones for base 1 requested
2015-07-26 13:31:09.231619: zones for base 1 requested
2015-07-26 13:31:10.220676: zones for base 1 requested
2015-07-26 13:31:11.896772: zones for base 1 requested
2015-07-26 13:37:35.607719: zones for base 1 requested
2015-07-26 13:37:58.030001: updated description of base 1, zone 2 to Test
2015-07-26 13:37:58.104005: updated weight of base 1, zone 2 to 2710
2015-07-26 13:38:01.099177: zones for base 1 requested
2015-07-26 13:40:24.746393: zones for base 1 requested
2015-07-26 13:41:23.923778: zones for base 1 requested
2015-07-26 13:41:28.104017: zones for base 1 requested
2015-07-26 13:44:07.325124: zones for base 1 requested
2015-07-26 13:59:14.386005: updated weight of base 1, zone 1 to 50
2015-07-26 13:59:36.626277: updated weight of base 1, zone 1 to 100
2015-07-26 14:00:34.906610: zones for base 1 requested
2015-07-26 14:02:46.404131: updated initial of base 1, zone 1 to 50
2015-07-26 14:02:55.573656: zones for base 1 requested
2015-07-26 14:03:24.240295: zones for base 1 requested
2015-07-26 14:03:37.371046: updated weight of base 1, zone 1 to 50
2015-07-26 14:03:41.318272: zones for base 1 requested
2015-07-26 14:03:43.628404: zones for base 1 requested
2015-07-26 14:03:54.031999: updated initial of base 1, zone 1 to 100
2015-07-26 14:04:19.989484: updated initial of base 1, zone 1 to 100
2015-07-26 14:04:22.828647: zones for base 1 requested
2015-07-26 14:04:30.374078: zones for base 1 requested
2015-07-26 14:04:34.498314: updated initial of base 1, zone 1 to 101
2015-07-26 14:04:37.020458: zones for base 1 requested
2015-07-26 14:05:37.855938: updated initial of base 1, zone 2 to 101
2015-07-26 14:05:46.568436: updated weight of base 1, zone 2 to 10
2015-07-26 14:05:49.457601: updated weight of base 1, zone 3 to 10
2015-07-26 14:05:51.825737: updated weight of base 1, zone 4 to 10
2015-07-26 14:06:36.506292: zones for base 1 requested
2015-07-26 14:07:00.414660: updated description of base 1, zone 3 to Zone3
2015-07-26 14:07:00.522666: updated initial of base 1, zone 3 to 200
2015-07-26 14:07:09.556183: zones for base 1 requested
2015-07-26 14:07:25.420090: updated description of base 1, zone 4 to Zone4
2015-07-26 14:07:25.459092: updated initial of base 1, zone 4 to 50
2015-07-26 14:07:28.125245: zones for base 1 requested
2015-07-26 14:07:53.825715: updated description of base 1, zone 2 to Zone2
2015-07-26 14:07:53.872718: updated initial of base 1, zone 2 to 65
2015-07-26 14:07:56.422863: zones for base 1 requested
2015-07-26 14:08:31.207853: zones for base 1 requested
2015-07-26 14:08:40.389378: updated description of base 1, zone 1 to Zone1
2015-07-26 14:08:40.446381: updated initial of base 1, zone 1 to 501
2015-07-26 14:08:42.470497: zones for base 1 requested
2015-07-26 14:08:59.142451: updated weight of base 1, zone 4 to 400
2015-07-26 14:09:02.438639: zones for base 1 requested
2015-07-26 14:09:14.071305: updated weight of base 1, zone 4 to 20
2015-07-26 14:09:20.810690: updated weight of base 1, zone 1 to 400
2015-07-26 14:09:23.987872: zones for base 1 requested
2015-07-26 14:10:46.857612: zones for base 1 requested
2015-07-26 14:14:11.710329: zones for base 1 requested
2015-07-26 14:20:26.032739: zones for base 1 requested
2015-07-26 14:20:37.723407: zones for base 1 requested
2015-07-26 14:20:43.484737: zones for base 1 requested
2015-07-26 14:21:00.347701: zones for base 1 requested
2015-07-26 14:26:07.909293: zones for base 1 requested
2015-07-26 14:26:15.813745: zones for base 1 requested
2015-07-26 14:39:41.104805: zones for base 1 requested
2015-07-26 14:39:45.665066: zones for base 1 requested
2015-07-26 14:53:59.471901: zones for base 1 requested
2015-07-26 14:55:10.923988: zones for base 1 requested
2015-07-26 14:56:39.784070: zones for base 1 requested
2015-07-26 15:01:57.968269: zones for base 1 requested
2015-07-26 15:03:09.390354: zones for base 1 requested
2015-07-26 15:06:45.707727: zones for base 1 requested
2015-07-26 15:10:25.637306: zones for base 1 requested
2015-07-26 15:10:31.597647: zones for base 1 requested
2015-07-26 15:10:34.135792: zones for base 1 requested
2015-07-26 15:10:36.714940: zones for base 1 requested
2015-07-26 15:10:45.856463: updated description of base 1, zone 1 to Zone1
2015-07-26 15:10:45.904465: updated initial of base 1, zone 1 to 5901
2015-07-26 15:10:47.444553: zones for base 1 requested
2015-07-26 15:10:57.599134: updated description of base 1, zone 2 to Zone2
2015-07-26 15:10:57.652137: updated initial of base 1, zone 2 to 89
2015-07-26 15:10:58.595191: zones for base 1 requested
2015-07-26 15:11:16.825234: updated description of base 1, zone 1 to Zone1
2015-07-26 15:11:16.874237: updated initial of base 1, zone 1 to 450
2015-07-26 15:11:18.337320: zones for base 1 requested
2015-07-26 15:11:39.351522: updated description of base 1, zone 1 to Sugar
2015-07-26 15:11:39.436527: updated initial of base 1, zone 1 to 450
2015-07-26 15:11:42.549705: zones for base 1 requested
2015-07-26 15:11:51.634225: updated description of base 1, zone 2 to Flour
2015-07-26 15:11:51.702229: updated initial of base 1, zone 2 to 89
2015-07-26 15:11:53.186314: zones for base 1 requested
2015-07-26 15:16:01.918540: zones for base 1 requested
2015-07-26 15:16:14.971287: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:16:50.105297: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:16:53.807508: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:16:55.764620: weight for base 1, zone 1 requested
2015-07-26 15:16:57.164700: weight for base 1, zone 2 requested
2015-07-26 15:16:57.509720: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:01.224933: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:04.936145: updated weight of base 1, zone 1 to 0.18
2015-07-26 15:17:06.265221: weight for base 1, zone 1 requested
2015-07-26 15:17:08.626356: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:12.385571: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:13.329625: weight for base 1, zone 2 requested
2015-07-26 15:17:16.089783: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:17.114841: weight for base 1, zone 2 requested
2015-07-26 15:17:23.403201: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:27.149415: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:30.867628: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:34.564839: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:34.970863: weight for base 1, zone 2 requested
2015-07-26 15:17:38.268051: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:42.045267: updated weight of base 1, zone 2 to 0.76
2015-07-26 15:17:45.818483: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:49.514695: updated weight of base 1, zone 2 to 0.51
2015-07-26 15:17:53.215906: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:17:56.914118: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:17:56.939119: weight for base 1, zone 2 requested
2015-07-26 15:17:58.265195: weight for base 1, zone 2 requested
2015-07-26 15:18:00.635331: updated weight of base 1, zone 1 to 0.19
2015-07-26 15:18:00.950349: weight for base 1, zone 1 requested
2015-07-26 15:18:04.375545: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:08.080756: updated weight of base 1, zone 1 to 0.00
2015-07-26 15:18:11.769967: updated weight of base 1, zone 2 to 0.00
2015-07-26 15:18:16.062213: updated weight of base 1, zone 1 to 0.00
